UID,Year,Site,Zone,Quadrat,Meter.point,Acrosiphonia,Ahnfeltia.fastigiata,Alaria.marginata,Analipus.japonicus,Anemone,Antithamnion.defectum,Bangia.sp.,Barnacles,Blidingia,Bossiella.articulate,Bryozoan,Calliarthron.tuberculosum,Callithamnion.pikeanum,Callophyllis.sp.,Ceramium.codicola,Ceramium.pacificum,Chaetomorpha,Chamberlainium.tumidum,Chiharaea.rhododactyla,Chiharaea.silvae,Cladophora.columbiana,Cladophora.sericea,Codium.fragile,Codium.setchellii,Collinsiella.tuberculata,Colpomenia.peregrina,Corallina,coralline.crust,Costaria.costata,Cryptosiphonia.woodii,Cumathamnion.decipiens,Dactylosiphon.bullosus,Desmarestia.aculeata,Desmarestia.ligulata,Devaleraea.mollis,Dilsea.californica,Ectocarpus.commensalis,Egregia.menziesii,Elachista.fucicola,Endocladia.muricata,Erythrotrichia.carnea,Farlowia.mollis,Fucus.distichus,Gloiopeltis.furcata,Halosaccion.glandiforme,Hedophyllum.nigripes,Hedophyllum.sessile,Herposiphonia.plumula,Hildenbrandia,Hydroid,Hymenena.spp.,Johansenia.macmillanii,Laminaria.setchellii,Laminaria.yezoensis,Leathesia.marina,Lithothamnion.glaciale,Lithothamnion.phymatodeum,Lomentaria.hakodatensis,Mastocarpus,Mazzaella.oregona,Mazzaella.parksii,Mazzaella.parvula,Mazzaella.splendens,Melanosiphon.intestinalis,Melobesia.mediocris,Mesophyllum.vancouveriense,Microcladia.borealis,Monostroma,Mytilus.sp.,Nemalion.helminthoides,Neogastroclonium.subarticulatum,Neopolyporolithon.reclinatum,Neoporphyra.perforata,Neopyropia.fucicola,Neorhodomela.aculeata,Neorhodomela.larix,Neorhodomela.oregona,Nereocystis.luetkeana,Odonthalia.floccosa,Odonthalia.floccosa.f..comosa,Opuntiella.californica,Osmundea.spectabilis,Palmaria.hecatensis,Petrocelis,Peyssonnelia.sp.,Phyllospadix.spp.,Plocamium.pacificum,Plocamium.violaceum,Pododesmus.sp.,Pollicipes.polymerus,Polyneura.latissima,Polysiphonia,Prionitis,Pterocladiella.caloglossoides,Pterygophora.californica,Ptilota.filicina,Pylaiella.littoralis,Pyropia/Neoporphyra/Porphyrella,Ralfsioid,Rhizoclonium.tortuosum,Rhodochorton.purpureum,Salishia.firma,Savoiea.robusta,Schizymenia.pacifica,Scytosiphon.dotyi,Scytosiphon.lomentaria,Smithora.naiadum,Soranthera.ulvoidea,Sphacelaria.rigidula,Symphyocladiella.dendroidea,Tokidadendron.bullatum,Tube.worm,Tube.worms,Tunicata/Porifera,Ulva,Wildemania,Date,Sampler,Recorder,Bedrock,Boulder,Cobble,Sand.Gravel.Pebble,Water,SiteHeightYear,SUBSTRATE.ROCK,SUBSTRATE.SAND,WATER,Pebble,SAND.SCOUR,SUBSTRATE.Clam.shell,Shore_height_cm,Lat,Long
North Beach MID 2012 3,2012,North Beach,MID,3,11,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,30,0,5,0,0,0,85,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-07-04,LA,JJ,0,NA,NA,NA,0,North Beach MID 2012,NA,NA,NA,NA,NA,NA,278,51.6654817027594,-128.135232993888
North Beach MID 2012 4,2012,North Beach,MID,4,12,0.1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0,20,1,0,0,0,0,86,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,2012-07-04,JJ,LA,0,NA,NA,NA,0,North Beach MID 2012,NA,NA,NA,NA,NA,NA,275,51.6654906903757,-128.135232438149
North Beach MID 2012 5,2012,North Beach,MID,5,13,0,0,2,1,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,15,0,5,0,0,0,25,0,0,0,0,0,5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2012-07-04,SCL,SCL,100,NA,NA,NA,3,North Beach MID 2012,NA,NA,NA,NA,NA,NA,278,51.6654996690015,-128.13523188258
North Beach MID 2012 6,2012,North Beach,MID,6,15,0.25,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,2.5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,2.5,3,5,0,0,0,22,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,20,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0.5,5,2012-07-04,LA,JJ,0,NA,NA,NA,0,North Beach MID 2012,NA,NA,NA,NA,NA,NA,275,51.6655176442339,-128.1352307711
North Beach MID 2012 7,2012,North Beach,MID,7,19,0,0,0,0,0,0,0,45,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.5,1,0,0,0,30,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2012-07-04,PTM,PTM,0,NA,NA,NA,0,North Beach MID 2012,NA,NA,NA,NA,NA,NA,279,51.665553576707,-128.135228547033
North Beach MID 2012 8,2012,North Beach,MID,8,20,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,1,4,0,0,0,85,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,2012-07-04,PTM,PTM,0,NA,NA,NA,0,North Beach MID 2012,NA,NA,NA,NA,NA,NA,279,51.6655625643125,-128.135227989845
North Beach MID 2012 9,2012,North Beach,MID,9,21,0,0,0,0,0,0,0,5.5,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2,0,0,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,2012-07-04,SCL,SCL,100,NA,NA,NA,25,North Beach MID 2012,NA,NA,NA,NA,NA,NA,285,51.6655715519286,-128.135227434104
North Beach MID 2013 1,2013,North Beach,MID,1,1,3,0,0,0,1,0,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,14,0,0,0,0,0,0,0,0.5,0,0,0,2,0,0,0,0,0,0.5,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,5,0,0,0,19,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-05-25,SCL,SCL,NA,NA,NA,NA,NA,North Beach MID 2013,100,0,3,NA,NA,NA,273,51.6653918625895,-128.135238554923
North Beach MID 2013 10,2013,North Beach,MID,10,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.5,3,0,0,0,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0.5,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2013-05-25,PTM,PTM,NA,NA,NA,NA,NA,North Beach MID 2013,100,0,15,NA,NA,NA,266,51.6655805305543,-128.135226878533
North Beach MID 2013 2,2013,North Beach,MID,2,2,4,0,2,0,0,0,0,0,0,5.5,0,17,1,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-05-25,SCL,SCL,NA,NA,NA,NA,NA,North Beach MID 2013,100,0,75,NA,NA,NA,209,51.6654008412155,-128.135237999357
North Beach MID 2013 3,2013,North Beach,MID,3,6,0,0,25,0,0,0,0,0,0,0.5,0,10,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,1,0,0,0,70,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.5,11,0,0,0,0,0,6,0,0,0,0,0,0,0,0,20,0,0,0,0.5,20,0,0,0,0,6,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,2013-05-25,KH,SS,NA,NA,NA,NA,NA,North Beach MID 2013,100,0,15,NA,NA,NA,216,51.66543678268,-128.135235775132
North Beach MID 2013 4,2013,North Beach,MID,4,8,1,0,15,0,0,0,0,0,0,7,0,0,2,0,0,0,0,14,0,0,0.5,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,1,0,10,0,20,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0.5,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-05-25,PTM,PTM,NA,NA,NA,NA,NA,North Beach MID 2013,100,0,40,NA,NA,NA,207,51.6654547489116,-128.13523466238
North Beach MID 2013 5,2013,North Beach,MID,5,9,0.5,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2013-05-25,SS,KH,NA,NA,NA,NA,NA,North Beach MID 2013,NA,NA,NA,NA,NA,NA,200,51.6654637365279,-128.135234106641
North Beach MID 2013 6,2013,North Beach,MID,6,12,0.5,0,0,0.5,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.5,0,28,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-05-25,SCL,SCL,NA,NA,NA,NA,NA,North Beach MID 2013,100,0,0.5,NA,NA,NA,275,51.6654906903757,-128.135232438149
North Beach MID 2013 7,2013,North Beach,MID,7,13,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,8,0,0,0,19,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,2013-05-25,SS,KH,NA,NA,NA,NA,NA,North Beach MID 2013,100,0,0,NA,NA,NA,278,51.6654996690015,-128.13523188258
North Beach MID 2013 8,2013,North Beach,MID,8,17,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,3,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-05-25,SCL,SCL,NA,NA,NA,NA,NA,North Beach MID 2013,100,0,7,NA,NA,NA,260,51.6655356104652,-128.135229658344
North Beach MID 2013 9,2013,North Beach,MID,9,18,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,5,1,9,0,0,0,18,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013-05-25,KH,SS,NA,NA,NA,NA,NA,North Beach MID 2013,100,0,3,NA,NA,NA,267,51.6655445980814,-128.135229102603
North Beach MID 2014 1,2014,North Beach,MID,1,1,2,0,1,0,2.5,0,0,18,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,2,0,0,0,15,0,0,0,0,0,1,0,0,0,2,4,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1.5,0,2014-06-13,SMS,LWP,NA,NA,NA,NA,NA,North Beach MID 2014,100,NA,5,NA,NA,NA,273,51.6653918625895,-128.135238554923
North Beach MID 2014 10,2014,North Beach,MID,10,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,15,0,1,0,0,0,24,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-13,LWP,SMS,NA,NA,NA,NA,NA,North Beach MID 2014,100,NA,10,NA,NA,NA,266,51.6655805305543,-128.135226878533
North Beach MID 2014 2,2014,North Beach,MID,2,6,1,0,6,1.5,0,0,0,10,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0.5,0,0,0,65,0,0,0,0,0,0.5,0,0,0,2,3,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5,0,2014-06-13,SMS,LWP,NA,NA,NA,NA,NA,North Beach MID 2014,100,NA,NA,NA,NA,NA,216,51.66543678268,-128.135235775132
North Beach MID 2014 3,2014,North Beach,MID,3,10,8,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,34,0,9,0,0,0,18,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,2014-06-13,KRH,KRH,NA,NA,NA,NA,NA,North Beach MID 2014,100,0,0.5,NA,NA,NA,277,51.6654727151538,-128.135233551073
North Beach MID 2014 4,2014,North Beach,MID,4,11,0,0,0,0,6,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,68,0,6,0,0,0,8,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2014-06-13,KRH,KRH,NA,NA,NA,NA,NA,North Beach MID 2014,100,0,1,NA,NA,NA,278,51.6654817027594,-128.135232993888
North Beach MID 2014 5,2014,North Beach,MID,5,14,0,0,0,0,5,0,0,4,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,5,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,33,0.5,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,2,25,2014-06-13,KRH,KRH,NA,NA,NA,NA,NA,North Beach MID 2014,100,0,1,NA,NA,NA,281,51.6655086566177,-128.13523132684
North Beach MID 2014 6,2014,North Beach,MID,6,15,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47,1,1,0,0,0,3,0,0,0,0,0,1,0,0,0,6.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,25,2014-06-13,KRH,KRH,NA,NA,NA,NA,NA,North Beach MID 2014,100,0,0.5,NA,NA,NA,275,51.6655176442339,-128.1352307711
North Beach MID 2014 7,2014,North Beach,MID,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43,0.5,5,0,0,0,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2014-06-13,LWP,SMS,NA,NA,NA,NA,NA,North Beach MID 2014,100,NA,2,NA,NA,NA,267,51.6655445980814,-128.135229102603
North Beach MID 2014 8,2014,North Beach,MID,8,20,0,0,0,0,10,0,0,40,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,1.5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2014-06-13,KRH,KRH,NA,NA,NA,NA,NA,North Beach MID 2014,100,0,20,NA,NA,NA,279,51.6655625643125,-128.135227989845
North Beach MID 2014 9,2014,North Beach,MID,9,21,0,0,0,0,10,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,6,0,0.5,0,0,0,20,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.5,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-06-13,KRH,KRH,NA,NA,NA,NA,NA,North Beach MID 2014,100,0,20,NA,NA,NA,285,51.6655715519286,-128.135227434104
North Beach MID 2015 1,2015,North Beach,MID,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015-06-15,PTM,PTM,NA,NA,NA,NA,NA,North Beach MID 2015,100,0,25,NA,NA,NA,209,51.6654008412155,-128.135237999357
North Beach MID 2015 10,2015,North Beach,MID,10,20,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,18,0,0.5,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2015-06-15,SS,LML,NA,NA,NA,NA,NA,North Beach MID 2015,100,NA,9,NA,NA,NA,279,51.6655625643125,-128.135227989845
North Beach MID 2015 2,2015,North Beach,MID,2,3,2,0,1,0,0,0,0,0,0,0.5,0,0,3,0,0,5,0,15,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,2,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,20,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2015-06-15,PTM,PTM,NA,NA,NA,NA,NA,North Beach MID 2015,100,0,0,NA,NA,NA,213,51.6654098288213,-128.135237442174
North Beach MID 2015 3,2015,North Beach,MID,3,5,0.5,0,12,0,0,0,0,0,0.5,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0,0,0,0,0,71,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,2015-06-15,SS,LML,NA,NA,NA,NA,NA,North Beach MID 2015,100,NA,8,NA,NA,NA,184,51.6654277950636,-128.13523633087
North Beach MID 2015 4,2015,North Beach,MID,4,7,0.5,0,0,0,5,0,0,0,0.5,0.5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,65,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,12,2015-06-15,SCL,SCL,NA,NA,NA,NA,NA,North Beach MID 2015,100,0,0.5,NA,NA,NA,233,51.6654457702857,-128.135235217947
North Beach MID 2015 5,2015,North Beach,MID,5,8,2,0,9,0,1.5,0,0,0,0,1.5,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,2015-06-15,SCL,SCL,NA,NA,NA,NA,NA,North Beach MID 2015,100,0,6,NA,NA,NA,207,51.6654547489116,-128.13523466238
North Beach MID 2015 6,2015,North Beach,MID,6,10,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,40,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0.5,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2015-06-15,SS,LML,NA,NA,NA,NA,NA,North Beach MID 2015,100,NA,0,NA,NA,NA,277,51.6654727151538,-128.135233551073
North Beach MID 2015 7,2015,North Beach,MID,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,31,0,1,0,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,33,0,0,0,2,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,8,2015-06-15,SS,LML,NA,NA,NA,NA,NA,North Beach MID 2015,100,NA,NA,NA,NA,NA,278,51.6654996690015,-128.13523188258
North Beach MID 2015 8,2015,North Beach,MID,8,15,0.5,0,7,0,6,0,0,2,0,1.5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,0,1,0,1,0,13,0,0,0,0,0,2,0,0,0,0.5,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,2,5,2015-06-15,SCL,SCL,NA,NA,NA,NA,NA,North Beach MID 2015,100,0,12,NA,NA,NA,275,51.6655176442339,-128.1352307711
North Beach MID 2015 9,2015,North Beach,MID,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0.5,1,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,19,0,0,0,0,0,3,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,2015-06-15,PTM,PTM,NA,NA,NA,NA,NA,North Beach MID 2015,100,0,23,NA,NA,NA,279,51.665553576707,-128.135228547033
