"LA BAIE DEPARTURE (LA STATION BIOLOGIQUE DU PACIFIQUE):
TOUS LES JOURS LA TEMPÉRATURE ET SALINITÉ DE SURFACE DE LA MER",,,,
1/6/1996,21.4,5.4,49.2103,-123.9554
1/7/1996,22,6.5,49.2103,-123.9554
1/8/1996,18.3,7.3,49.2103,-123.9554
1/9/1996,20,7.4,49.2103,-123.9554
1/10/1996,21.2,7,49.2103,-123.9554
1/11/1996,22.6,7.8,49.2103,-123.9554
1/12/1996,22.5,7.7,49.2103,-123.9554
1/13/1996,21.1,7.5,49.2103,-123.9554
1/14/1996,21.6,7.8,49.2103,-123.9554
1/15/1996,15.2,7.8,49.2103,-123.9554
1/16/1996,17.9,7.8,49.2103,-123.9554
1/17/1996,20.4,5.5,49.2103,-123.9554
1/18/1996,14.8,4.8,49.2103,-123.9554
1/19/1996,22.8,6,49.2103,-123.9554
1/20/1996,23.4,5.5,49.2103,-123.9554
1/21/1996,24.2,5.9,49.2103,-123.9554
1/22/1996,22.9,5.3,49.2103,-123.9554
1/23/1996,12.9,3.8,49.2103,-123.9554
1/24/1996,25.5,6.5,49.2103,-123.9554
1/25/1996,25.3,5.8,49.2103,-123.9554
1/26/1996,24.9,5.5,49.2103,-123.9554
1/27/1996,24.9,5.8,49.2103,-123.9554
1/28/1996,23.3,3.5,49.2103,-123.9554
1/29/1996,22.9,0.5,49.2103,-123.9554
1/30/1996,23.1,4.3,49.2103,-123.9554
1/31/1996,24.9,4.5,49.2103,-123.9554
2/1/1996,25.7,6.8,49.2103,-123.9554
2/2/1996,22.2,4.8,49.2103,-123.9554
2/3/1996,25.3,2.5,49.2103,-123.9554
2/4/1996,23.6,4.5,49.2103,-123.9554
2/5/1996,25.1,6.1,49.2103,-123.9554
2/6/1996,15.6,5.8,49.2103,-123.9554
2/7/1996,19.6,5.3,49.2103,-123.9554
2/8/1996,15.2,6.8,49.2103,-123.9554
2/9/1996,27.1,7.8,49.2103,-123.9554
2/10/1996,14.7,2.8,49.2103,-123.9554
2/11/1996,25,5.1,49.2103,-123.9554
2/12/1996,22.5,6.8,49.2103,-123.9554
2/13/1996,25,6.3,49.2103,-123.9554
2/14/1996,26,7,49.2103,-123.9554
2/15/1996,26,7.3,49.2103,-123.9554
2/16/1996,23,7,49.2103,-123.9554
2/17/1996,26,7.5,49.2103,-123.9554
2/18/1996,23,7.8,49.2103,-123.9554
2/19/1996,24,7.1,49.2103,-123.9554
2/20/1996,17.4,7,49.2103,-123.9554
2/21/1996,20.2,6.2,49.2103,-123.9554
2/22/1996,25.8,6.2,49.2103,-123.9554
2/23/1996,26.1,6.2,49.2103,-123.9554
2/24/1996,25.9,6.5,49.2103,-123.9554
2/25/1996,25.1,6.5,49.2103,-123.9554
2/26/1996,20.1,5,49.2103,-123.9554
2/27/1996,15.1,5.7,49.2103,-123.9554
2/28/1996,22.5,5.5,49.2103,-123.9554
2/29/1996,22.6,6.9,49.2103,-123.9554
3/1/1996,22.6,6.9,49.2103,-123.9554
3/2/1996,15.1,5.9,49.2103,-123.9554
3/3/1996,14.9,6.9,49.2103,-123.9554
3/4/1996,26.7,6.7,49.2103,-123.9554
3/5/1996,26.9,7,49.2103,-123.9554
3/6/1996,26.4,6.2,49.2103,-123.9554
3/7/1996,21.7,6.3,49.2103,-123.9554
3/8/1996,22.6,7,49.2103,-123.9554
3/9/1996,24,7.5,49.2103,-123.9554
3/10/1996,22.8,7.9,49.2103,-123.9554
3/11/1996,24.6,9.1,49.2103,-123.9554
3/12/1996,27.8,8.9,49.2103,-123.9554
3/13/1996,27.5,8.6,49.2103,-123.9554
3/14/1996,25.4,8.5,49.2103,-123.9554
3/15/1996,27.6,7.4,49.2103,-123.9554
3/16/1996,27.7,8.3,49.2103,-123.9554
3/17/1996,27.7,8.2,49.2103,-123.9554
3/18/1996,26.5,8.8,49.2103,-123.9554
3/19/1996,25.4,8.8,49.2103,-123.9554
3/20/1996,25.6,7.8,49.2103,-123.9554
3/21/1996,18.6,7.7,49.2103,-123.9554
3/22/1996,27.8,7.9,49.2103,-123.9554
3/23/1996,27.7,8.1,49.2103,-123.9554
3/24/1996,27.6,7.5,49.2103,-123.9554
3/25/1996,21.3,7.3,49.2103,-123.9554
3/26/1996,27.4,7.9,49.2103,-123.9554
3/27/1996,27.3,9.1,49.2103,-123.9554
3/28/1996,28.6,8.9,49.2103,-123.9554
3/29/1996,27.3,9.1,49.2103,-123.9554
3/30/1996,27.5,8.8,49.2103,-123.9554
3/31/1996,26.5,8.8,49.2103,-123.9554
4/1/1996,26,8.8,49.2103,-123.9554
4/2/1996,27.9,8.5,49.2103,-123.9554
4/3/1996,27.4,8.2,49.2103,-123.9554
4/4/1996,25.3,7.5,49.2103,-123.9554
4/5/1996,26.7,7.5,49.2103,-123.9554
4/6/1996,27.8,8.8,49.2103,-123.9554
4/7/1996,28,8.8,49.2103,-123.9554
4/8/1996,27.9,9.2,49.2103,-123.9554
4/9/1996,26.6,9.5,49.2103,-123.9554
4/10/1996,26.5,9.1,49.2103,-123.9554
4/11/1996,26.7,9.4,49.2103,-123.9554
4/12/1996,26.4,9.4,49.2103,-123.9554
4/13/1996,25.8,9.2,49.2103,-123.9554
4/14/1996,26.6,9.5,49.2103,-123.9554
4/15/1996,28.9,9.5,49.2103,-123.9554
4/16/1996,25.8,10.2,49.2103,-123.9554
4/17/1996,26,9.8,49.2103,-123.9554
4/18/1996,26.5,9,49.2103,-123.9554
4/19/1996,27.4,9,49.2103,-123.9554
4/20/1996,27.7,8.5,49.2103,-123.9554
4/21/1996,27.8,9.1,49.2103,-123.9554
4/22/1996,26.1,9.9,49.2103,-123.9554
4/23/1996,25.8,9.5,49.2103,-123.9554
4/24/1996,28.6,9.1,49.2103,-123.9554
4/25/1996,26,9.2,49.2103,-123.9554
4/26/1996,99.9,99.9,49.2103,-123.9554
4/27/1996,27.2,9.8,49.2103,-123.9554
4/28/1996,24.5,9.5,49.2103,-123.9554
4/29/1996,23.6,10.5,49.2103,-123.9554
4/30/1996,20.7,10.5,49.2103,-123.9554
5/1/1996,21.9,10.8,49.2103,-123.9554
5/2/1996,23.4,10.6,49.2103,-123.9554
5/3/1996,24.2,9.8,49.2103,-123.9554
5/4/1996,24.3,11.5,49.2103,-123.9554
5/5/1996,24.6,9.9,49.2103,-123.9554
5/6/1996,26.1,11,49.2103,-123.9554
5/7/1996,26.8,10.5,49.2103,-123.9554
5/8/1996,24.9,10.5,49.2103,-123.9554
5/9/1996,26.3,11,49.2103,-123.9554
5/10/1996,26.5,11,49.2103,-123.9554
5/11/1996,26.1,11.3,49.2103,-123.9554
5/12/1996,26,12,49.2103,-123.9554
5/13/1996,26.9,11.3,49.2103,-123.9554
5/14/1996,24.4,12.9,49.2103,-123.9554
5/15/1996,19.7,14.2,49.2103,-123.9554
5/16/1996,21.3,12.7,49.2103,-123.9554
5/17/1996,25.1,11.2,49.2103,-123.9554
5/18/1996,24.1,11.3,49.2103,-123.9554
5/19/1996,24,10.8,49.2103,-123.9554
5/20/1996,27.4,9.6,49.2103,-123.9554
5/21/1996,27.9,10.4,49.2103,-123.9554
5/22/1996,27.3,10.9,49.2103,-123.9554
5/23/1996,21.9,10.3,49.2103,-123.9554
5/24/1996,21.8,10.3,49.2103,-123.9554
5/25/1996,23.4,13,49.2103,-123.9554
5/26/1996,24.5,13.5,49.2103,-123.9554
5/27/1996,25.3,15.5,49.2103,-123.9554
5/28/1996,25,15.2,49.2103,-123.9554
5/29/1996,26.7,15.2,49.2103,-123.9554
5/30/1996,26.8,14.6,49.2103,-123.9554
5/31/1996,27.3,14.3,49.2103,-123.9554
6/1/1996,26.7,14,49.2103,-123.9554
6/2/1996,26.6,12.5,49.2103,-123.9554
6/3/1996,27.1,15.3,49.2103,-123.9554
6/4/1996,27.3,14.3,49.2103,-123.9554
6/5/1996,26.7,14.6,49.2103,-123.9554
6/6/1996,23.6,15.2,49.2103,-123.9554
6/7/1996,23.9,16,49.2103,-123.9554
6/8/1996,23.7,16.9,49.2103,-123.9554
6/9/1996,25.3,16.8,49.2103,-123.9554
6/10/1996,25.6,13.8,49.2103,-123.9554
6/11/1996,27.4,14.8,49.2103,-123.9554
6/12/1996,27.1,14.6,49.2103,-123.9554
6/13/1996,20,18.8,49.2103,-123.9554
6/14/1996,19.7,19.5,49.2103,-123.9554
6/15/1996,20.9,18,49.2103,-123.9554
6/16/1996,18.9,17.5,49.2103,-123.9554
6/17/1996,20,15.2,49.2103,-123.9554
6/18/1996,21.8,14.5,49.2103,-123.9554
6/19/1996,24,16,49.2103,-123.9554
6/20/1996,23.4,17,49.2103,-123.9554
6/21/1996,21.4,18.9,49.2103,-123.9554
6/22/1996,22.6,18.5,49.2103,-123.9554
6/23/1996,24.8,17.1,49.2103,-123.9554
6/24/1996,27.7,14.8,49.2103,-123.9554
6/25/1996,27.9,16,49.2103,-123.9554
6/26/1996,27,18.5,49.2103,-123.9554
6/27/1996,19.5,17.1,49.2103,-123.9554
6/28/1996,18.5,19,49.2103,-123.9554
6/29/1996,20.6,18.8,49.2103,-123.9554
6/30/1996,25,18.8,49.2103,-123.9554
7/1/1996,26.5,17.5,49.2103,-123.9554
7/2/1996,20.2,17.3,49.2103,-123.9554
7/3/1996,16.9,17.2,49.2103,-123.9554
7/4/1996,22.3,15.3,49.2103,-123.9554
7/5/1996,19,16.5,49.2103,-123.9554
7/6/1996,20.6,18.5,49.2103,-123.9554
7/7/1996,20.3,18,49.2103,-123.9554
7/8/1996,20.3,19.3,49.2103,-123.9554
7/9/1996,22.5,19,49.2103,-123.9554
7/10/1996,24.8,19,49.2103,-123.9554
7/11/1996,25.6,19,49.2103,-123.9554
7/12/1996,25.8,18.8,49.2103,-123.9554
7/13/1996,26.5,18.3,49.2103,-123.9554
7/14/1996,27,18.5,49.2103,-123.9554
7/15/1996,26.9,16.5,49.2103,-123.9554
7/16/1996,27.1,15.9,49.2103,-123.9554
7/17/1996,27,15.5,49.2103,-123.9554
7/18/1996,27.6,17.5,49.2103,-123.9554
7/19/1996,27.4,16,49.2103,-123.9554
7/20/1996,25.9,15,49.2103,-123.9554
7/21/1996,29,14.9,49.2103,-123.9554
7/22/1996,26.2,16.9,49.2103,-123.9554
7/23/1996,23.3,16.5,49.2103,-123.9554
7/24/1996,23.5,18,49.2103,-123.9554
7/25/1996,24.9,18.5,49.2103,-123.9554
7/26/1996,25.4,20.6,49.2103,-123.9554
7/27/1996,26.1,19.6,49.2103,-123.9554
7/28/1996,25.6,21.5,49.2103,-123.9554
7/29/1996,27,18.1,49.2103,-123.9554
7/30/1996,27.3,17,49.2103,-123.9554
7/31/1996,26.8,17.5,49.2103,-123.9554
8/1/1996,26.2,17.5,49.2103,-123.9554
8/2/1996,26.9,17,49.2103,-123.9554
8/3/1996,25.1,17.2,49.2103,-123.9554
8/4/1996,26,17,49.2103,-123.9554
8/5/1996,27,16.4,49.2103,-123.9554
8/6/1996,26.6,16.8,49.2103,-123.9554
8/7/1996,28.2,18,49.2103,-123.9554
8/8/1996,26.2,20,49.2103,-123.9554
8/9/1996,26.3,18.5,49.2103,-123.9554
8/10/1996,26.3,19.9,49.2103,-123.9554
8/11/1996,26.7,20,49.2103,-123.9554
8/12/1996,26.4,17.3,49.2103,-123.9554
8/13/1996,27.7,18.8,49.2103,-123.9554
8/14/1996,27.2,18,49.2103,-123.9554
8/15/1996,27,17.9,49.2103,-123.9554
8/16/1996,27.1,17.2,49.2103,-123.9554
8/17/1996,28,17.2,49.2103,-123.9554
8/18/1996,28,17.8,49.2103,-123.9554
8/19/1996,28.3,17.4,49.2103,-123.9554
8/20/1996,28.8,16,49.2103,-123.9554
8/21/1996,28.5,16.8,49.2103,-123.9554
8/22/1996,26.6,18,49.2103,-123.9554
8/23/1996,25.1,19,49.2103,-123.9554
8/24/1996,26.3,19.2,49.2103,-123.9554
8/25/1996,25.9,19.9,49.2103,-123.9554
8/26/1996,25.9,19.9,49.2103,-123.9554
8/27/1996,25.6,18.9,49.2103,-123.9554
8/28/1996,27.2,16,49.2103,-123.9554
8/29/1996,28.4,14.5,49.2103,-123.9554
8/30/1996,28.2,16.1,49.2103,-123.9554
8/31/1996,28.5,14.9,49.2103,-123.9554
9/1/1996,27,16.5,49.2103,-123.9554
9/2/1996,26.8,16.6,49.2103,-123.9554
9/3/1996,28,16.2,49.2103,-123.9554
9/4/1996,27,16.3,49.2103,-123.9554
9/5/1996,28,16.2,49.2103,-123.9554
9/6/1996,27.9,14.8,49.2103,-123.9554
9/7/1996,28.5,14.1,49.2103,-123.9554
9/8/1996,28.5,12.6,49.2103,-123.9554
9/9/1996,28.8,14.2,49.2103,-123.9554
9/10/1996,26.2,16.2,49.2103,-123.9554
9/11/1996,26.3,14.8,49.2103,-123.9554
9/12/1996,26.7,15.2,49.2103,-123.9554
9/13/1996,27.4,15,49.2103,-123.9554
9/14/1996,27.4,14.9,49.2103,-123.9554
9/15/1996,28.8,11.8,49.2103,-123.9554
9/16/1996,28.2,11.5,49.2103,-123.9554
9/17/1996,29.8,11.5,49.2103,-123.9554
9/18/1996,27.9,13.8,49.2103,-123.9554
9/19/1996,27.5,13.5,49.2103,-123.9554
9/20/1996,25.4,14.2,49.2103,-123.9554
9/21/1996,25.4,14.2,49.2103,-123.9554
9/22/1996,26.7,14.3,49.2103,-123.9554
9/23/1996,26.2,14.2,49.2103,-123.9554
9/24/1996,26.3,14.5,49.2103,-123.9554
9/25/1996,27.7,14.3,49.2103,-123.9554
9/26/1996,27.8,13.7,49.2103,-123.9554
9/27/1996,27.4,13.6,49.2103,-123.9554
9/28/1996,28.2,13.8,49.2103,-123.9554
9/29/1996,27.4,13.8,49.2103,-123.9554
9/30/1996,28,13.5,49.2103,-123.9554
10/1/1996,28.2,13.3,49.2103,-123.9554
10/2/1996,28,13.5,49.2103,-123.9554
10/3/1996,29.6,13,49.2103,-123.9554
10/4/1996,28.4,12.3,49.2103,-123.9554
10/5/1996,28.8,12.8,49.2103,-123.9554
10/6/1996,28.5,12.8,49.2103,-123.9554
10/7/1996,99.9,99.9,49.2103,-123.9554
10/8/1996,28.8,14.3,49.2103,-123.9554
10/9/1996,28.1,14.2,49.2103,-123.9554
10/10/1996,27.8,13.3,49.2103,-123.9554
10/11/1996,28.2,11.9,49.2103,-123.9554
10/12/1996,28.3,12,49.2103,-123.9554
10/13/1996,27.1,11.1,49.2103,-123.9554
10/14/1996,28.3,10.5,49.2103,-123.9554
10/15/1996,29.2,9.6,49.2103,-123.9554
10/16/1996,27.8,10.8,49.2103,-123.9554
10/17/1996,27.8,10.3,49.2103,-123.9554
10/18/1996,27.5,9.6,49.2103,-123.9554
10/19/1996,28.7,9.5,49.2103,-123.9554
10/20/1996,27.1,9.9,49.2103,-123.9554
10/21/1996,26.6,9.4,49.2103,-123.9554
10/22/1996,27.7,10,49.2103,-123.9554
10/23/1996,27.4,9.5,49.2103,-123.9554
10/24/1996,25.7,9.6,49.2103,-123.9554
10/25/1996,27.6,9.9,49.2103,-123.9554
10/26/1996,27.2,8.6,49.2103,-123.9554
10/27/1996,26.2,8.9,49.2103,-123.9554
10/28/1996,26.8,9.4,49.2103,-123.9554
10/29/1996,27.8,9.2,49.2103,-123.9554
10/30/1996,27.2,8.2,49.2103,-123.9554
10/31/1996,27.7,8.9,49.2103,-123.9554
11/1/1996,27.5,8.9,49.2103,-123.9554
11/2/1996,27.5,8.9,49.2103,-123.9554
11/3/1996,27.8,9,49.2103,-123.9554
11/4/1996,28.1,9.2,49.2103,-123.9554
11/5/1996,28.4,9.2,49.2103,-123.9554
11/6/1996,28.3,9.7,49.2103,-123.9554
11/7/1996,28.4,8.8,49.2103,-123.9554
11/8/1996,28.1,10,49.2103,-123.9554
11/9/1996,28,9.9,49.2103,-123.9554
11/10/1996,27.9,9.8,49.2103,-123.9554
11/11/1996,23.8,10,49.2103,-123.9554
11/12/1996,26.9,9.9,49.2103,-123.9554
11/13/1996,27.5,9.5,49.2103,-123.9554
11/14/1996,27.5,9.3,49.2103,-123.9554
11/15/1996,27.7,9.2,49.2103,-123.9554
11/16/1996,27.1,8,49.2103,-123.9554
11/17/1996,28.4,7.5,49.2103,-123.9554
11/18/1996,27,7.3,49.2103,-123.9554
11/19/1996,27.9,8,49.2103,-123.9554
11/20/1996,28,7.5,49.2103,-123.9554
11/21/1996,28.3,8,49.2103,-123.9554
11/22/1996,27.8,7.2,49.2103,-123.9554
11/23/1996,26.9,6,49.2103,-123.9554
11/24/1996,26.9,6.2,49.2103,-123.9554
11/25/1996,27.8,7.9,49.2103,-123.9554
11/26/1996,27,7.3,49.2103,-123.9554
11/27/1996,28.4,7.6,49.2103,-123.9554
11/28/1996,28.2,8.3,49.2103,-123.9554
11/29/1996,27.8,7.9,49.2103,-123.9554
11/30/1996,23.2,7.5,49.2103,-123.9554
12/1/1996,28.5,8.5,49.2103,-123.9554
12/2/1996,27.2,7.2,49.2103,-123.9554
12/3/1996,26,7.2,49.2103,-123.9554
12/4/1996,24.1,6,49.2103,-123.9554
12/5/1996,27.2,7.4,49.2103,-123.9554
12/6/1996,27,7.2,49.2103,-123.9554
12/7/1996,26,7,49.2103,-123.9554
12/8/1996,25.2,7.2,49.2103,-123.9554
12/9/1996,26.3,7.2,49.2103,-123.9554
12/10/1996,26.4,7.3,49.2103,-123.9554
12/11/1996,26.1,6.3,49.2103,-123.9554
12/12/1996,25.7,6.8,49.2103,-123.9554
12/13/1996,25.1,6.8,49.2103,-123.9554
12/14/1996,25.1,6,49.2103,-123.9554
12/15/1996,26.4,6.1,49.2103,-123.9554
12/16/1996,27.2,6.4,49.2103,-123.9554
12/17/1996,27,6.1,49.2103,-123.9554
12/18/1996,26.9,6,49.2103,-123.9554
12/19/1996,27,6,49.2103,-123.9554
12/20/1996,27.2,6.8,49.2103,-123.9554
12/21/1996,23.9,6.5,49.2103,-123.9554
12/22/1996,24.8,5.6,49.2103,-123.9554
12/23/1996,26.3,5.3,49.2103,-123.9554
12/24/1996,26.2,5.5,49.2103,-123.9554
12/25/1996,28,7.3,49.2103,-123.9554
12/26/1996,27.6,5.2,49.2103,-123.9554
12/27/1996,27.3,4.9,49.2103,-123.9554
12/28/1996,25.4,2,49.2103,-123.9554
12/29/1996,25.5,3.4,49.2103,-123.9554
12/30/1996,27.7,6.2,49.2103,-123.9554
12/31/1996,99.9,99.9,49.2103,-123.9554
1/1/1997,24.1,6.6,49.2103,-123.9554
1/2/1997,19,6.2,49.2103,-123.9554
1/3/1997,27.9,7.5,49.2103,-123.9554
1/4/1997,23.9,6.6,49.2103,-123.9554
1/5/1997,24.4,6.5,49.2103,-123.9554
1/6/1997,27.3,7,49.2103,-123.9554
1/7/1997,27.3,7.3,49.2103,-123.9554
1/8/1997,27.2,7.3,49.2103,-123.9554
1/9/1997,26.4,7.6,49.2103,-123.9554
1/10/1997,27.2,7.2,49.2103,-123.9554
1/11/1997,26.7,6.5,49.2103,-123.9554
1/12/1997,23.8,5.6,49.2103,-123.9554
1/13/1997,22.4,4.2,49.2103,-123.9554
1/14/1997,27,5.7,49.2103,-123.9554
1/15/1997,26.8,6.3,49.2103,-123.9554
1/16/1997,26.6,5.4,49.2103,-123.9554
1/17/1997,26.3,5.5,49.2103,-123.9554
1/18/1997,21.5,6.4,49.2103,-123.9554
1/19/1997,27.1,7.4,49.2103,-123.9554
1/20/1997,21.7,7.4,49.2103,-123.9554
1/21/1997,22.7,7.3,49.2103,-123.9554
1/22/1997,25.5,7.3,49.2103,-123.9554
1/23/1997,24.8,6.2,49.2103,-123.9554
1/24/1997,24.6,4.7,49.2103,-123.9554
1/25/1997,24.2,4.8,49.2103,-123.9554
1/26/1997,25.5,5.2,49.2103,-123.9554
1/27/1997,25.8,4.3,49.2103,-123.9554
1/28/1997,26.8,5.2,49.2103,-123.9554
1/29/1997,26.7,6.2,49.2103,-123.9554
1/30/1997,24.5,7.2,49.2103,-123.9554
1/31/1997,27.3,7.3,49.2103,-123.9554
2/1/1997,24,7.4,49.2103,-123.9554
2/2/1997,23.8,6.2,49.2103,-123.9554
2/3/1997,24.1,6.4,49.2103,-123.9554
2/4/1997,26.4,6.5,49.2103,-123.9554
2/5/1997,26.3,5.3,49.2103,-123.9554
2/6/1997,22.7,4.9,49.2103,-123.9554
2/7/1997,24.7,5.7,49.2103,-123.9554
2/8/1997,23,5.3,49.2103,-123.9554
2/9/1997,25.8,6,49.2103,-123.9554
2/10/1997,25.3,5.8,49.2103,-123.9554
2/11/1997,25.6,5.7,49.2103,-123.9554
2/12/1997,27.7,6.8,49.2103,-123.9554
2/13/1997,27.6,6.8,49.2103,-123.9554
2/14/1997,27.4,6.8,49.2103,-123.9554
2/15/1997,26.1,7.6,49.2103,-123.9554
2/16/1997,28.7,7.8,49.2103,-123.9554
2/17/1997,26.8,7.5,49.2103,-123.9554
2/18/1997,27.1,6.8,49.2103,-123.9554
2/19/1997,27.3,7.4,49.2103,-123.9554
2/20/1997,27.8,7.4,49.2103,-123.9554
2/21/1997,28.9,7.8,49.2103,-123.9554
2/22/1997,25.6,6.3,49.2103,-123.9554
2/23/1997,24.9,6.5,49.2103,-123.9554
2/24/1997,24.5,6.7,49.2103,-123.9554
2/25/1997,25.2,6.6,49.2103,-123.9554
2/26/1997,25.2,6.8,49.2103,-123.9554
2/27/1997,26.8,6.7,49.2103,-123.9554
2/28/1997,27.2,6.7,49.2103,-123.9554
3/1/1997,25.6,6.3,49.2103,-123.9554
3/2/1997,27.2,6.7,49.2103,-123.9554
3/3/1997,27.7,7.2,49.2103,-123.9554
3/4/1997,28.3,7.4,49.2103,-123.9554
3/5/1997,27,6.8,49.2103,-123.9554
3/6/1997,26.4,6.8,49.2103,-123.9554
3/7/1997,28.1,7.7,49.2103,-123.9554
3/8/1997,27.8,7.5,49.2103,-123.9554
3/9/1997,26.9,7.3,49.2103,-123.9554
3/10/1997,28.3,7.4,49.2103,-123.9554
3/11/1997,27.6,6.7,49.2103,-123.9554
3/12/1997,27.9,6.8,49.2103,-123.9554
3/13/1997,27.3,7.1,49.2103,-123.9554
3/14/1997,27.8,7,49.2103,-123.9554
3/15/1997,24.8,6.1,49.2103,-123.9554
3/16/1997,27.2,6.6,49.2103,-123.9554
3/17/1997,27.1,6.4,49.2103,-123.9554
3/18/1997,19.1,6.9,49.2103,-123.9554
3/19/1997,17.4,7.8,49.2103,-123.9554
3/20/1997,23.9,8.1,49.2103,-123.9554
3/21/1997,24.5,7.7,49.2103,-123.9554
3/22/1997,24,7.7,49.2103,-123.9554
3/23/1997,27.8,8.7,49.2103,-123.9554
3/24/1997,27.1,7.4,49.2103,-123.9554
3/25/1997,23.7,7.3,49.2103,-123.9554
3/26/1997,27.6,7.6,49.2103,-123.9554
3/27/1997,27.2,7.2,49.2103,-123.9554
3/28/1997,27.3,7.3,49.2103,-123.9554
3/29/1997,25.5,7.2,49.2103,-123.9554
3/30/1997,25.4,7.1,49.2103,-123.9554
3/31/1997,27.6,7.8,49.2103,-123.9554
4/1/1997,24.5,7.7,49.2103,-123.9554
4/2/1997,24.7,7.8,49.2103,-123.9554
4/3/1997,26.2,8.2,49.2103,-123.9554
4/4/1997,27.3,8.8,49.2103,-123.9554
4/5/1997,26.6,9.2,49.2103,-123.9554
4/6/1997,27.7,9.4,49.2103,-123.9554
4/7/1997,27.4,8.3,49.2103,-123.9554
4/8/1997,27.5,8.6,49.2103,-123.9554
4/9/1997,27.6,8.8,49.2103,-123.9554
4/10/1997,27.6,9.5,49.2103,-123.9554
4/11/1997,27.7,9.8,49.2103,-123.9554
4/12/1997,27.5,9,49.2103,-123.9554
4/13/1997,23.9,8.8,49.2103,-123.9554
4/14/1997,27.5,8.7,49.2103,-123.9554
4/15/1997,27.3,8.7,49.2103,-123.9554
4/16/1997,24.9,11,49.2103,-123.9554
4/17/1997,26.4,9.8,49.2103,-123.9554
4/18/1997,27.3,9.3,49.2103,-123.9554
4/19/1997,24.7,8.9,49.2103,-123.9554
4/20/1997,25.1,11.3,49.2103,-123.9554
4/21/1997,25.7,9.4,49.2103,-123.9554
4/22/1997,25.1,10,49.2103,-123.9554
4/23/1997,24.7,10.3,49.2103,-123.9554
4/24/1997,26.4,9.7,49.2103,-123.9554
4/25/1997,24.8,10.4,49.2103,-123.9554
4/26/1997,24.2,10.7,49.2103,-123.9554
4/27/1997,28.8,8.5,49.2103,-123.9554
4/28/1997,24,9.3,49.2103,-123.9554
4/29/1997,27.7,9.6,49.2103,-123.9554
4/30/1997,26.6,9.7,49.2103,-123.9554
5/1/1997,27,10.1,49.2103,-123.9554
5/2/1997,99.9,99.9,49.2103,-123.9554
5/3/1997,24.3,10.5,49.2103,-123.9554
5/4/1997,26.2,10,49.2103,-123.9554
5/5/1997,25.5,10.4,49.2103,-123.9554
5/6/1997,24.2,9.3,49.2103,-123.9554
5/7/1997,27.6,9.4,49.2103,-123.9554
5/8/1997,24,11,49.2103,-123.9554
5/9/1997,16.9,11.6,49.2103,-123.9554
5/10/1997,17.1,12.7,49.2103,-123.9554
5/11/1997,18.3,13.2,49.2103,-123.9554
5/12/1997,19.7,14.1,49.2103,-123.9554
5/13/1997,22.4,13.8,49.2103,-123.9554
5/14/1997,25.1,13.5,49.2103,-123.9554
5/15/1997,26.3,13.3,49.2103,-123.9554
5/16/1997,27,14.7,49.2103,-123.9554
5/17/1997,25.3,14.4,49.2103,-123.9554
5/18/1997,24.6,14.7,49.2103,-123.9554
5/19/1997,25.2,13.4,49.2103,-123.9554
5/20/1997,25.9,14.3,49.2103,-123.9554
5/21/1997,25.8,13.7,49.2103,-123.9554
5/22/1997,26.7,12.3,49.2103,-123.9554
5/23/1997,27.2,13.1,49.2103,-123.9554
5/24/1997,23.4,13.4,49.2103,-123.9554
5/25/1997,25,13.7,49.2103,-123.9554
5/26/1997,25.4,14.2,49.2103,-123.9554
5/27/1997,27.1,12.7,49.2103,-123.9554
5/28/1997,27.5,13.8,49.2103,-123.9554
5/29/1997,27.2,13.2,49.2103,-123.9554
5/30/1997,26.4,13.3,49.2103,-123.9554
5/31/1997,24.3,14.7,49.2103,-123.9554
6/1/1997,26.6,13.6,49.2103,-123.9554
6/2/1997,25.6,13.4,49.2103,-123.9554
6/3/1997,25.3,12.8,49.2103,-123.9554
6/4/1997,99.9,11.8,49.2103,-123.9554
6/5/1997,22,13.2,49.2103,-123.9554
6/6/1997,24.2,12.8,49.2103,-123.9554
6/7/1997,16.3,13.2,49.2103,-123.9554
6/8/1997,13.8,14.2,49.2103,-123.9554
6/9/1997,16.5,15.2,49.2103,-123.9554
6/10/1997,18.3,15.4,49.2103,-123.9554
6/11/1997,25.2,16.1,49.2103,-123.9554
6/12/1997,20.2,14.9,49.2103,-123.9554
6/13/1997,21.5,17.9,49.2103,-123.9554
6/14/1997,21.2,18.7,49.2103,-123.9554
6/15/1997,26.3,18.9,49.2103,-123.9554
6/16/1997,25.8,15.8,49.2103,-123.9554
6/17/1997,27.3,15.5,49.2103,-123.9554
6/18/1997,18.8,13.7,49.2103,-123.9554
6/19/1997,15,16,49.2103,-123.9554
6/20/1997,17.3,15.7,49.2103,-123.9554
6/21/1997,18.4,14.9,49.2103,-123.9554
6/22/1997,21.4,15.7,49.2103,-123.9554
6/23/1997,18.2,14.9,49.2103,-123.9554
6/24/1997,15.4,15.5,49.2103,-123.9554
6/25/1997,19.5,15.5,49.2103,-123.9554
6/26/1997,26,14.8,49.2103,-123.9554
6/27/1997,20.4,13.3,49.2103,-123.9554
6/28/1997,14.4,14.8,49.2103,-123.9554
6/29/1997,20,16.2,49.2103,-123.9554
6/30/1997,19.8,17.4,49.2103,-123.9554
7/1/1997,19.4,15.8,49.2103,-123.9554
7/2/1997,23.8,16.6,49.2103,-123.9554
