Date,Quadrat,Meter.point,Sampler,Recorder,Bedrock,Boulder,Cobble,Sand.Gravel.Pebble,Water,SiteHeightYear,SUBSTRATE.ROCK,SUBSTRATE.SAND,WATER,Pebble,SAND.SCOUR,SUBSTRATE.Clam.shell,Site,Zone,Year,UID,Shore_height_cm,Lat,Long,Taxon,Abundance,taxon_revised,taxon_lumped,taxon_lumped2,taxon_lumped3,non.alga.flag,motile_sessile,Notes,kelp_fucoid_turf,littler_groups,new_cat,new_cat_simple1,new_cat_simple2,new_cat_simple3
2018-06-13,5,7,SMS,LJMC,100,NA,NA,NA,NA,Fifth Beach LOW 2018,NA,NA,NA,NA,NA,NA,Fifth Beach,LOW,2018,Fifth Beach LOW 2018 5,166,51.6408294692012,-128.156737903354,bare rock,2,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-13,6,10,PTM,GSB,100,NA,NA,NA,NA,Fifth Beach LOW 2018,NA,0,0,NA,NA,NA,Fifth Beach,LOW,2018,Fifth Beach LOW 2018 6,124,51.6408180891416,-128.156777204349,bare rock,8,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-13,7,13,LML,SRH,100,NA,NA,NA,NA,Fifth Beach LOW 2018,NA,NA,NA,NA,NA,NA,Fifth Beach,LOW,2018,Fifth Beach LOW 2018 7,137,51.6408067000782,-128.156816505492,bare rock,70,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-13,8,14,LML,SRH,100,NA,NA,NA,NA,Fifth Beach LOW 2018,NA,NA,NA,NA,NA,NA,Fifth Beach,LOW,2018,Fifth Beach LOW 2018 8,147,51.640802909711,-128.156829605275,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-13,9,17,SMS,LJMC,100,NA,NA,NA,NA,Fifth Beach LOW 2018,NA,NA,NA,NA,NA,NA,Fifth Beach,LOW,2018,Fifth Beach LOW 2018 9,169,51.6407915206299,-128.156868906392,bare rock,17,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-13,10,22,SMS,LJMC,100,NA,NA,NA,NA,Fifth Beach LOW 2018,NA,NA,11,NA,NA,NA,Fifth Beach,LOW,2018,Fifth Beach LOW 2018 10,200,51.6407725507895,-128.156934408468,bare rock,28,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-13,1,5,SCL,SCL,100,NA,NA,NA,NA,Fifth Beach MID 2018,NA,NA,3,NA,NA,NA,Fifth Beach,MID,2018,Fifth Beach MID 2018 1,221,51.6407995206217,-128.156664432479,bare rock,30,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-13,2,7,SCL,SCL,100,NA,NA,NA,NA,Fifth Beach MID 2018,NA,NA,2,NA,NA,NA,Fifth Beach,MID,2018,Fifth Beach MID 2018 2,201,51.6407931146045,-128.15669143401,bare rock,13,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-13,3,9,PTM,GSB,100,NA,NA,NA,NA,Fifth Beach MID 2018,NA,NA,37,NA,NA,NA,Fifth Beach,MID,2018,Fifth Beach MID 2018 3,203,51.6407866995801,-128.156718434255,bare rock,13,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-13,4,13,SRH,LML,100,NA,NA,NA,NA,Fifth Beach MID 2018,NA,NA,2,NA,NA,NA,Fifth Beach,MID,2018,Fifth Beach MID 2018 4,234,51.6407738695333,-128.156772437612,bare rock,3,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-13,5,14,SRH,LML,100,NA,NA,NA,NA,Fifth Beach MID 2018,NA,NA,4,NA,NA,NA,Fifth Beach,MID,2018,Fifth Beach MID 2018 5,224,51.6407706665025,-128.156785936919,bare rock,5,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-13,6,16,SMS,LJMC,100,NA,NA,NA,NA,Fifth Beach MID 2018,NA,1,5,NA,NA,NA,Fifth Beach,MID,2018,Fifth Beach MID 2018 6,222,51.6407642514666,-128.156812938582,bare rock,7,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-13,7,18,SMS,LJMC,100,NA,NA,NA,NA,Fifth Beach MID 2018,NA,NA,NA,NA,NA,NA,Fifth Beach,MID,2018,Fifth Beach MID 2018 7,225,51.640757845415,-128.156839940072,bare rock,12,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-13,8,19,SMS,LJMC,100,NA,NA,NA,NA,Fifth Beach MID 2018,NA,NA,25,NA,NA,NA,Fifth Beach,MID,2018,Fifth Beach MID 2018 8,231,51.640754633386,-128.156853439535,bare rock,12,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-13,9,22,SCL,SCL,100,NA,NA,NA,NA,Fifth Beach MID 2018,NA,NA,1,NA,NA,NA,Fifth Beach,MID,2018,Fifth Beach MID 2018 9,232,51.6407450153016,-128.156893941916,bare rock,30,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-13,10,26,PTM,GSB,100,NA,NA,NA,NA,Fifth Beach MID 2018,NA,NA,1,NA,NA,NA,Fifth Beach,MID,2018,Fifth Beach MID 2018 10,259,51.6407310507514,-128.1569527511,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-13,1,3,SCL,SCL,100,NA,NA,NA,NA,Fifth Beach HIGH 2018,NA,NA,NA,NA,NA,NA,Fifth Beach,HIGH,2018,Fifth Beach HIGH 2018 1,345,51.6407836796431,-128.156585900622,bare rock,7,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-13,2,4,SMS,LJMC,100,NA,NA,NA,NA,Fifth Beach HIGH 2018,NA,NA,NA,NA,NA,NA,Fifth Beach,HIGH,2018,Fifth Beach HIGH 2018 2,381,51.6407792380602,-128.156598466234,bare rock,3,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-13,3,5,SMS,LJMC,100,NA,NA,NA,NA,Fifth Beach HIGH 2018,NA,NA,NA,NA,NA,NA,Fifth Beach,HIGH,2018,Fifth Beach HIGH 2018 3,370,51.6407748054561,-128.156611030231,bare rock,9,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-13,4,8,PTM,GSB,100,NA,NA,NA,NA,Fifth Beach HIGH 2018,NA,NA,NA,NA,NA,NA,Fifth Beach,HIGH,2018,Fifth Beach HIGH 2018 4,326,51.6407614806847,-128.156648725598,bare rock,2,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-13,5,9,PTM,GSB,100,NA,NA,NA,NA,Fifth Beach HIGH 2018,NA,NA,NA,NA,NA,NA,Fifth Beach,HIGH,2018,Fifth Beach HIGH 2018 5,336,51.6407570390949,-128.156661291197,bare rock,5,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-13,6,10,LML,SRH,100,NA,NA,NA,NA,Fifth Beach HIGH 2018,NA,NA,NA,NA,NA,NA,Fifth Beach,HIGH,2018,Fifth Beach HIGH 2018 6,305,51.6407525975039,-128.156673856794,bare rock,4,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-13,7,13,SMS,LJMC,100,NA,NA,NA,NA,Fifth Beach HIGH 2018,NA,NA,NA,NA,NA,NA,Fifth Beach,HIGH,2018,Fifth Beach HIGH 2018 7,311,51.6407392727121,-128.156711552124,bare rock,5,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-13,8,17,SCL,SCL,100,NA,NA,NA,NA,Fifth Beach HIGH 2018,NA,NA,NA,NA,NA,NA,Fifth Beach,HIGH,2018,Fifth Beach HIGH 2018 8,338,51.6407215152876,-128.1567618114,bare rock,22,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-13,9,21,SMS,LJMC,100,NA,NA,NA,NA,Fifth Beach HIGH 2018,NA,NA,3,NA,NA,NA,Fifth Beach,HIGH,2018,Fifth Beach HIGH 2018 9,319,51.6407037488613,-128.156812072249,bare rock,9,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-13,10,24,LML,SRH,100,NA,NA,NA,NA,Fifth Beach HIGH 2018,NA,NA,NA,NA,NA,NA,Fifth Beach,HIGH,2018,Fifth Beach HIGH 2018 10,377,51.6406904330152,-128.156849767332,bare rock,12,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-14,1,2,LL,TF,100,NA,NA,NA,NA,North Beach LOW 2018,NA,NA,NA,NA,NA,NA,North Beach,LOW,2018,North Beach LOW 2018 1,122,51.6654050565421,-128.135297600088,bare rock,5,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-14,2,3,SCL,SCL,100,NA,NA,NA,NA,North Beach LOW 2018,NA,NA,NA,NA,NA,NA,North Beach,LOW,2018,North Beach LOW 2018 2,97,51.6654140484163,-128.135297622656,bare rock,3,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-14,3,4,SCL,SCL,100,NA,NA,NA,NA,North Beach LOW 2018,NA,NA,1,NA,NA,NA,North Beach,LOW,2018,North Beach LOW 2018 3,106,51.6654230402906,-128.135297645224,bare rock,7,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-14,4,6,SMS,LJMC,100,NA,NA,NA,NA,North Beach LOW 2018,NA,NA,NA,NA,NA,NA,North Beach,LOW,2018,North Beach LOW 2018 4,100,51.665441015038,-128.135297689084,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-14,5,7,PTM,PTM,100,NA,NA,NA,NA,North Beach LOW 2018,NA,2,22,NA,NA,NA,North Beach,LOW,2018,North Beach LOW 2018 5,96,51.6654500069122,-128.135297711652,bare rock,1,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-14,6,9,SMS,LJMC,100,NA,NA,NA,NA,North Beach LOW 2018,NA,NA,NA,NA,NA,NA,North Beach,LOW,2018,North Beach LOW 2018 6,114,51.66546799065,-128.13529775534101,bare rock,2,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-14,7,17,LL,TF,100,NA,NA,NA,NA,North Beach LOW 2018,NA,NA,4,NA,NA,NA,North Beach,LOW,2018,North Beach LOW 2018 7,148,51.6655399166313,-128.13529793316,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-14,8,18,LL,TF,100,NA,NA,NA,NA,North Beach LOW 2018,NA,NA,NA,NA,NA,NA,North Beach,LOW,2018,North Beach LOW 2018 8,171,51.6655489085054,-128.135297955727,bare rock,2,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-14,9,21,SMS,LJMC,100,NA,NA,NA,NA,North Beach LOW 2018,NA,NA,NA,NA,NA,NA,North Beach,LOW,2018,North Beach LOW 2018 9,130,51.6655758841169,-128.135298021984,bare rock,5,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-14,10,23,SCL,SCL,100,NA,NA,NA,NA,North Beach LOW 2018,NA,NA,NA,NA,NA,NA,North Beach,LOW,2018,North Beach LOW 2018 10,157,51.6655903700166,-128.135298057076,bare rock,32,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-14,1,3,SCL,SCL,100,NA,NA,NA,NA,North Beach MID 2018,NA,NA,0.5,NA,NA,NA,North Beach,MID,2018,North Beach MID 2018 1,213,51.6654098288213,-128.135237442174,bare rock,13,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-14,2,7,LL,TF,100,NA,NA,NA,NA,North Beach MID 2018,NA,NA,NA,NA,NA,NA,North Beach,MID,2018,North Beach MID 2018 2,233,51.6654457702857,-128.135235217947,bare rock,1,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-14,3,12,SMS,LJMC,100,NA,NA,NA,NA,North Beach MID 2018,NA,NA,NA,NA,NA,NA,North Beach,MID,2018,North Beach MID 2018 3,275,51.6654906903757,-128.135232438149,bare rock,16,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-14,4,13,SMS,LJMC,100,NA,NA,NA,NA,North Beach MID 2018,NA,NA,3,NA,NA,NA,North Beach,MID,2018,North Beach MID 2018 4,278,51.6654996690015,-128.13523188258,bare rock,35,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-14,5,14,PTM,PTM,100,NA,NA,NA,NA,North Beach MID 2018,NA,NA,2,NA,NA,NA,North Beach,MID,2018,North Beach MID 2018 5,281,51.6655086566177,-128.13523132684,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-14,6,16,LL,TF,100,NA,NA,NA,NA,North Beach MID 2018,NA,NA,20,NA,NA,NA,North Beach,MID,2018,North Beach MID 2018 6,253,51.665526622849,-128.135230214084,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-14,7,18,SMS,LJMC,100,NA,NA,NA,NA,North Beach MID 2018,NA,NA,3,NA,NA,NA,North Beach,MID,2018,North Beach MID 2018 7,267,51.6655445980814,-128.135229102603,bare rock,23,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-14,8,19,SMS,LJMC,100,NA,NA,NA,NA,North Beach MID 2018,NA,NA,32,NA,NA,NA,North Beach,MID,2018,North Beach MID 2018 8,279,51.665553576707,-128.135228547033,bare rock,15,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-14,9,20,SCL,SCL,100,NA,NA,NA,NA,North Beach MID 2018,NA,NA,9,NA,NA,NA,North Beach,MID,2018,North Beach MID 2018 9,279,51.6655625643125,-128.135227989845,bare rock,35,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-14,10,24,LL,TF,100,NA,NA,NA,NA,North Beach MID 2018,NA,NA,NA,NA,NA,NA,North Beach,MID,2018,North Beach MID 2018 10,278,51.6656022626013,-128.135225533574,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-14,1,3,SMS,LJMC,100,NA,NA,NA,NA,North Beach HIGH 2018,NA,NA,NA,NA,NA,NA,North Beach,HIGH,2018,North Beach HIGH 2018 1,341,51.6654077844325,-128.135101450368,bare rock,5,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-14,2,5,SCL,SCL,100,NA,NA,NA,NA,North Beach HIGH 2018,NA,NA,NA,NA,NA,NA,North Beach,HIGH,2018,North Beach HIGH 2018 2,319,51.6654251143282,-128.135109167,bare rock,24,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-14,3,7,PTM,PTM,100,NA,NA,NA,NA,North Beach HIGH 2018,NA,NA,NA,NA,NA,NA,North Beach,HIGH,2018,North Beach HIGH 2018 3,334,51.6654424442234,-128.135116883638,bare rock,4,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-14,4,12,TF,LL,100,NA,NA,NA,NA,North Beach HIGH 2018,NA,NA,NA,NA,NA,NA,North Beach,HIGH,2018,North Beach HIGH 2018 4,315,51.6654857644478,-128.135136173176,bare rock,1,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-14,5,14,SMS,LJMC,100,NA,NA,NA,NA,North Beach HIGH 2018,NA,NA,NA,NA,NA,NA,North Beach,HIGH,2018,North Beach HIGH 2018 5,267,51.6655030943412,-128.135143889834,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-14,6,15,SMS,LJMC,100,NA,NA,NA,NA,North Beach HIGH 2018,NA,NA,NA,NA,NA,NA,North Beach,HIGH,2018,North Beach HIGH 2018 6,276,51.6655117637882,-128.135147748803,bare rock,1,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-14,7,17,TF,LL,100,NA,NA,NA,NA,North Beach HIGH 2018,NA,NA,NA,NA,NA,NA,North Beach,HIGH,2018,North Beach HIGH 2018 7,303,51.66552909367,-128.135155464024,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-14,8,18,LL,TF,100,NA,NA,NA,NA,North Beach HIGH 2018,NA,NA,NA,NA,NA,NA,North Beach,HIGH,2018,North Beach HIGH 2018 8,292,51.6655377541262,-128.135159323169,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-14,9,20,SCL,SCL,100,NA,NA,NA,NA,North Beach HIGH 2018,NA,NA,NA,NA,NA,NA,North Beach,HIGH,2018,North Beach HIGH 2018 9,219,51.6655550840073,-128.135167038399,bare rock,1,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2018-06-14,10,21,PTM,PTM,100,NA,NA,NA,NA,North Beach HIGH 2018,NA,NA,NA,NA,NA,NA,North Beach,HIGH,2018,North Beach HIGH 2018 10,230,51.6655637534535,-128.135170897376,bare rock,1,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-01,1,2,SCL,SCL,NA,100,NA,NA,NA,Foggy Cove LOW 2019,NA,8,NA,NA,NA,NA,Foggy Cove,LOW,2019,Foggy Cove LOW 2019 1,90,51.6512790755945,-128.143508817972,bare rock,25,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-01,2,7,LL,SRH,NA,45,5,NA,NA,Foggy Cove LOW 2019,NA,NA,1,2,NA,NA,Foggy Cove,LOW,2019,Foggy Cove LOW 2019 2,68,51.6512525801477,-128.143567200326,bare rock,3,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-01,3,8,LL,SRH,NA,98,2,NA,NA,Foggy Cove LOW 2019,NA,NA,NA,NA,NA,NA,Foggy Cove,LOW,2019,Foggy Cove LOW 2019 3,138,51.6512472792483,-128.143578875666,bare rock,2,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-01,4,10,SS,Jungsoo,0,100,0,NA,NA,Foggy Cove LOW 2019,NA,0,0,0,NA,NA,Foggy Cove,LOW,2019,Foggy Cove LOW 2019 4,66,51.651236677467,-128.143602229229,bare rock,9,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-01,5,16,PTM,Kdavis,NA,18,82,NA,NA,Foggy Cove LOW 2019,NA,0,0,NA,NA,NA,Foggy Cove,LOW,2019,Foggy Cove LOW 2019 5,75,51.6512048810641,-128.143672286792,bare rock,10,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-01,6,18,SS,Jungsoo,NA,95,5,NA,NA,Foggy Cove LOW 2019,NA,NA,1,NA,NA,NA,Foggy Cove,LOW,2019,Foggy Cove LOW 2019 6,104,51.651194279264,-128.143695640312,bare rock,3,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-01,7,19,SCL,SCL,NA,70,30,NA,NA,Foggy Cove LOW 2019,NA,NA,NA,NA,NA,NA,Foggy Cove,LOW,2019,Foggy Cove LOW 2019 7,101,51.6511889873421,-128.143707315452,bare rock,17,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-01,8,26,PTM,Kdavis,NA,0,100,NA,NA,Foggy Cove LOW 2019,NA,NA,NA,NA,NA,NA,Foggy Cove,LOW,2019,Foggy Cove LOW 2019 8,102,51.6511518899761,-128.143789051051,bare rock,42,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-01,9,29,SS,Jungsoo,NA,100,NA,NA,NA,Foggy Cove LOW 2019,NA,1,2,NA,NA,NA,Foggy Cove,LOW,2019,Foggy Cove LOW 2019 9,90,51.6511359872282,-128.143824079799,bare rock,1,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-01,10,32,SCL,SCL,NA,62,30,NA,NA,Foggy Cove LOW 2019,NA,NA,NA,8,NA,NA,Foggy Cove,LOW,2019,Foggy Cove LOW 2019 10,126,51.6511200934602,-128.143859108353,bare rock,50,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-01,1,8,SRH,KD,NA,75,25,NA,NA,Foggy Cove MID 2019,NA,NA,NA,2,NA,NA,Foggy Cove,MID,2019,Foggy Cove MID 2019 1,173,51.6511432927123,-128.143289549312,bare rock,70,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-01,2,12,SRH,KD,NA,60,40,NA,NA,Foggy Cove MID 2019,NA,NA,50,3,NA,NA,Foggy Cove,MID,2019,Foggy Cove MID 2019 2,203,51.6511220620247,-128.14333622083,bare rock,46,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-01,3,20,LL,GSB,NA,85,15,NA,NA,Foggy Cove MID 2019,NA,NA,NA,NA,NA,NA,Foggy Cove,MID,2019,Foggy Cove MID 2019 3,182,51.6510796095731,-128.143429562119,bare rock,76,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-01,4,23,SCL,SCL,NA,85,11,NA,NA,Foggy Cove MID 2019,NA,NA,2,4,NA,NA,Foggy Cove,MID,2019,Foggy Cove MID 2019 4,165,51.6510636887618,-128.14346456526,bare rock,68,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-01,5,26,SCL,SCL,NA,75,22,NA,NA,Foggy Cove MID 2019,NA,NA,2,3,NA,NA,Foggy Cove,MID,2019,Foggy Cove MID 2019 5,196,51.65104776794,-128.143499568376,bare rock,80,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-01,6,37,LL,GSB,NA,45,55,NA,NA,Foggy Cove MID 2019,NA,NA,NA,NA,NA,NA,Foggy Cove,MID,2019,Foggy Cove MID 2019 6,207,51.6509893944959,-128.143627912388,bare rock,50,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-01,7,38,SS,Jungsoo,NA,6,94,NA,NA,Foggy Cove MID 2019,NA,NA,NA,NA,NA,NA,Foggy Cove,MID,2019,Foggy Cove MID 2019 7,181,51.6509840845467,-128.143639580596,bare rock,78,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-01,8,41,LL,GSB,NA,32,68,NA,NA,Foggy Cove MID 2019,NA,NA,NA,NA,NA,NA,Foggy Cove,MID,2019,Foggy Cove MID 2019 8,205,51.6509681636719,-128.14367458359,bare rock,71,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-01,9,45,SS,Jungsoo,NA,88,11,NA,NA,Foggy Cove MID 2019,NA,NA,NA,1,NA,NA,Foggy Cove,MID,2019,Foggy Cove MID 2019 9,195,51.650946941809,-128.143721253133,bare rock,53,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-01,10,46,SRH,KT,NA,27,68,NA,NA,Foggy Cove MID 2019,NA,NA,1,5,NA,NA,Foggy Cove,MID,2019,Foggy Cove MID 2019 10,181,51.6509416318503,-128.14373292132,bare rock,72,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-01,1,3,SCL,SCL,NA,60,35,NA,NA,Foggy Cove HIGH 2019,NA,NA,3,5,NA,NA,Foggy Cove,HIGH,2019,Foggy Cove HIGH 2019 1,257,51.6509858884505,-128.143047434855,bare rock,90,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-01,2,8,SRH,KD,NA,96,4,NA,NA,Foggy Cove HIGH 2019,NA,2,16,NA,NA,NA,Foggy Cove,HIGH,2019,Foggy Cove HIGH 2019 2,238,51.6509518667553,-128.143094671304,bare rock,60,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-01,3,11,LL,GSB,NA,100,NA,NA,NA,Foggy Cove HIGH 2019,NA,NA,NA,NA,NA,NA,Foggy Cove,HIGH,2019,Foggy Cove HIGH 2019 3,234,51.6509314465258,-128.14312301183,bare rock,42,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-01,4,14,SS,Jungsoo,NA,31,67,NA,NA,Foggy Cove HIGH 2019,NA,NA,NA,2,NA,NA,Foggy Cove,HIGH,2019,Foggy Cove HIGH 2019 4,242,51.6509110352799,-128.143151352161,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-01,5,16,LL,GSB,NA,100,NA,NA,NA,Foggy Cove HIGH 2019,NA,NA,NA,NA,NA,NA,Foggy Cove,HIGH,2019,Foggy Cove HIGH 2019 5,260,51.6508974247888,-128.143170246721,bare rock,82.5,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-01,6,17,LL,GSB,NA,65,35,NA,NA,Foggy Cove HIGH 2019,NA,NA,NA,NA,NA,NA,Foggy Cove,HIGH,2019,Foggy Cove HIGH 2019 6,234,51.6508906240374,-128.143179693912,bare rock,86,bare rock,Bare rock,Bare rock,Bare rock,Substratum,NA,NA,NA,NA,NA,NA,NA,NA
